Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
430,-1.860257692,-0.62985892,0.966570448,0.844632076,0.759982662,-1.481172903,-0.509681452,0.540722085,-0.733623388,-0.371621504,0.859741162,0.37260884,-1.240184766,0.998391329,-0.346387125,-0.391678583,0.348289432,0.282124766,1.165893165,0.320449625,0.268027796,0.125515236,-0.225028535,0.586664443,-0.031598082,0.570168024,-0.043007486,-0.22373948,0,0
430,-1.647247746,1.627046142,0.828098227,-1.1927085,-1.218393734,-1.547978485,-0.063064613,0.635640649,0.564944973,0.052423213,-0.250582869,0.020229954,-0.763352979,0.314848222,0.556575,0.626996539,-0.248345466,-0.452638236,-1.053111298,0.179014465,-0.136867795,-0.28538551,0.149182494,0.924094791,-0.176509163,0.68228663,0.072508199,-0.095067418,2.31,0
430,1.331282331,-0.460775041,0.201621104,-0.582847533,-0.81535767,-0.863856547,-0.272425285,-0.228813916,-1.194788866,0.710580257,1.571596524,0.833851266,0.95213481,-0.198454513,-1.062829114,0.613136796,0.385393201,-1.362581492,1.013423236,0.157204637,0.23953179,0.71803022,-0.181652195,0.617561424,0.760130741,-0.10063481,-0.009469163,0.001406803,30,0
432,-2.149164312,0.12806181,-0.155948824,-0.050980292,-0.646230553,-1.027986417,0.4990623,0.769078339,-0.479644352,-0.711914588,0.570784265,0.519426682,-1.282063664,1.082844376,-1.262651528,0.346261268,-0.121678746,0.148746108,-0.253664943,-0.348887167,0.154949846,0.370654755,0.520347295,0.55570483,-0.318997226,0.274310028,0.184558859,-0.29683558,102.13,0
432,-0.751709953,1.19840953,1.287421436,-0.384763066,0.090426157,-0.406865037,0.556739504,-1.979592448,-0.517511986,-0.187272939,0.368932551,0.428892433,0.574490061,0.083043457,1.197242632,-0.860634527,0.460705715,-1.017523721,0.491529502,-0.198500355,1.534497515,-0.203298891,0.037478478,0.474355446,-0.25258157,1.090398195,-0.040971273,-0.117358974,22.03,0
433,-0.579830914,0.885570271,0.730110833,0.756646788,0.636427471,-0.455796708,0.825371405,-0.18867795,-0.873479111,0.23043449,0.987815811,0.806197026,0.571751968,0.423297097,0.122798032,-0.194667422,-0.56677727,0.475025433,0.917322067,-0.034864267,0.178555191,0.511952382,-0.129812901,0.031972454,-0.460444847,-0.435318666,-0.073063624,0.246336306,34.27,0
433,-0.599758604,1.383107191,2.381260976,2.686183467,0.317046871,0.801453202,0.591630122,0.000285357,-1.259087701,1.079903301,0.815402136,0.737496336,0.850838951,-0.390576719,-0.577268174,-0.330645231,-0.110746786,0.139604956,1.655321917,0.415558732,-0.268742788,-0.388862766,-0.273141128,0.006995314,0.144277051,0.08108178,0.041199166,-0.081264545,5.31,0
434,-0.679292516,1.120837093,1.319394198,1.249826716,1.147786232,-0.086534158,1.001435703,-0.039752022,-1.374496743,0.012874029,-1.627086266,-0.498173773,0.539217436,0.057768084,-0.153201655,0.99214329,-1.212355314,0.099774223,-1.110998395,-0.011140799,0.06752084,0.030112417,-0.296953792,-0.619849586,0.282799352,-0.059403791,0.048695127,0.109199771,25.03,0
436,-0.850529095,0.963376439,1.654452912,-0.592041267,0.534175225,-0.138949774,0.939026909,-0.096405276,-0.246999586,-0.943910193,-1.448698407,0.4421613,1.047694529,-0.529840329,-0.914963304,0.098948763,-0.605293696,-0.502668144,-0.086856634,-0.048379612,-0.210380992,-0.516509859,-0.400127241,-0.406340102,0.621243758,0.201346627,-0.135414591,0.046319666,15.8,0
438,1.491574445,-1.088277746,0.552852186,-1.289875814,-1.391175196,-0.101768023,-1.156643004,-0.023063557,-1.70601176,1.41957718,0.625897342,0.472241372,1.262939741,-0.776937607,-1.593225843,-0.735048175,0.554896098,0.20306389,0.558620125,-0.294561898,-0.224230676,0.008610801,-0.090742974,0.045120972,0.593903444,-0.100271294,0.05210308,0.00453739,2,0
438,1.287086796,-0.392364105,0.513359804,-1.237321915,-0.402555693,0.474908019,-0.793082017,0.146590333,1.676342149,-1.089981154,-1.053329656,0.91300034,1.741552097,-0.418637364,2.45109142,0.102132451,-0.824644922,0.58823897,0.278219131,0.015737001,0.220590211,0.90136048,-0.276483934,-1.249997022,0.646934733,-0.440129994,0.127178484,0.027224189,8.49,0
439,-0.142561597,0.995908031,1.348948763,0.651921501,0.402290102,-0.141451962,0.735365881,-0.182280962,-0.552171796,0.377373819,1.080587713,0.913908499,1.023626159,-0.042831767,0.300918249,-0.075265179,-0.794749346,0.786581132,0.660981483,0.273829853,0.259457175,1.160833337,-0.260795036,0.051829996,-0.405058237,-0.273671855,0.30434859,0.023758618,3.67,0
439,1.258777739,-0.05931276,0.314051845,-0.111066733,-0.503006121,-0.704088585,-0.156473113,-0.051543718,0.369291887,-0.210175904,-0.133846325,-0.131048188,-0.720066615,0.423255175,1.475941727,0.000962489,0.020428459,-0.848828048,-0.281283414,-0.156057415,-0.092730012,-0.249495726,0.086933661,0.12484758,0.141428628,0.992693407,-0.072255526,-0.001742516,0.77,0
441,-0.42133565,0.84537344,-0.18005264,-1.194077184,2.737800401,3.293114329,0.375298829,0.66092351,-0.31958809,-0.128709364,0.041619202,-0.436775846,-0.108979575,-0.467947208,1.084601233,0.583542647,-0.600490434,0.313820307,0.321886397,0.278626157,-0.309462385,-0.836050684,-0.053805028,0.940154624,-0.395774107,-0.006256453,0.060371028,-0.013897008,9.27,0
441,-0.565328982,-0.061420412,2.197933824,-1.958795107,-0.048529205,0.748807725,0.29658804,-0.149943151,1.209928539,-0.911107814,0.960782373,0.838668991,0.397781607,-0.641078967,1.21325376,-0.83638966,-0.286264199,0.664773412,1.820390605,0.247161662,0.104993,0.88552455,-0.548767037,-0.711467268,0.267146639,0.242159826,-0.306742171,-0.41048417,50,0
442,-0.627616604,0.841973755,0.840727941,-1.351059291,0.182650198,-0.484541136,0.465109911,0.181787935,-0.074016234,-0.774766938,-0.766203498,-0.093228403,-0.021442939,0.156260711,0.677262209,0.382874055,-0.470945218,-0.710725214,-0.847331912,-0.215993808,-0.022654182,-0.101469263,-0.083594161,-0.387957909,-0.298916136,0.771189614,-0.467112727,-0.27108443,2.23,0
442,-0.753360379,0.547357465,0.632549899,-1.728279505,0.937092114,-1.065110962,1.511596058,-0.279074252,-0.59172695,-1.132870047,-1.179867508,0.086923349,0.617976648,0.102907426,-0.502361524,0.794452668,-1.164664857,-0.795370991,-1.004457978,0.03288824,-0.266659525,-1.073148848,0.092292015,-0.437549393,-0.146386702,0.387433541,-0.061505403,0.110388389,77.98,0
443,-0.644711517,0.662711243,1.488930928,1.299352823,0.091519045,0.195377108,0.469805056,0.298435643,-0.419327882,0.07456165,1.085808305,0.382069663,-1.267782589,0.436118868,-0.380324824,-1.033240502,0.511542983,-0.109313136,0.93478034,0.198551247,0.054275661,0.326933084,-0.008161645,0.203423703,-0.159352493,-0.250927873,0.400739683,0.199969778,46.77,0
444,0.548588125,-1.106394323,-0.6508811,0.572799288,-0.148004058,0.055980723,0.551553049,-0.133969888,-0.204957386,-0.036852731,0.326795193,0.47019302,0.202573084,0.557297781,0.374304725,0.721662366,-1.015090089,0.630461329,0.402817417,0.742848836,0.212745142,-0.279628093,-0.568728867,-0.779206876,0.507367082,0.410568877,-0.121733927,0.056037778,399.07,0
446,-1.146102836,1.350273691,0.907209139,-0.04068157,-0.242920133,-1.099858709,0.579042123,0.045618994,0.460784208,0.470424806,-0.441126779,-1.002299372,-1.659976773,-0.291488592,1.150417251,0.418426911,0.07717557,0.031448108,-0.158770183,0.331215629,-0.396946751,-0.895759266,0.09968586,0.275642594,-0.045217211,0.095849025,0.563119358,0.307944726,17.99,0
446,1.063317136,-0.795950552,1.268758719,0.646969513,-1.420886231,0.438476165,-1.104652827,0.370816662,-0.492432437,0.848072167,1.015804719,0.331884964,-0.849556126,0.083997348,0.081860961,-1.301215728,0.009884154,1.505688522,-1.319173115,-0.520121074,-0.272118839,-0.356985567,0.093598869,0.157000597,0.082894975,-0.399380833,0.087401897,0.039421401,64,0
448,-0.242497088,0.89117001,1.164786546,1.025391845,0.729122671,0.663500951,0.760559816,-0.004531493,0.037370254,0.128624435,-1.567090367,-0.687600989,-0.794311644,-0.09587895,0.407225741,-0.972315192,0.205304918,-0.281837061,1.111565289,0.189784756,-0.161343131,0.047255183,-0.302695076,-0.931315322,-0.008611241,-0.187110921,0.259245653,-0.030635253,11.99,0
449,-0.856525101,0.583290076,1.389013774,-0.344699052,0.267594321,-0.951375413,0.523116935,-0.049229333,-0.076944017,-0.405757624,-0.161189306,-0.225299018,-0.912194069,0.300952261,0.654658694,0.107401491,-0.281286183,-0.889231512,-1.184941297,-0.330847383,-0.056911357,-0.309940139,0.167010356,0.359246439,-0.969651014,-0.185793258,-0.136897052,0.233671762,10.2,0
450,1.216890712,-0.735671037,0.236358303,-0.579814425,-1.178603901,-0.930514021,-0.386017988,-0.12091676,-1.081758579,0.861883865,1.226286669,0.108625445,-0.70968429,0.555629175,0.237259097,-1.142885149,-0.138678041,1.424469718,-0.56154043,-0.39237971,-0.291514097,-0.586820189,0.009280151,0.557000498,0.163172877,1.005773654,-0.087848084,0.006504099,75.65,0
452,-0.693682517,-0.166271691,2.036280787,-2.227708316,-0.186089943,0.885565597,-0.113835745,0.165882282,-0.889372321,0.278742004,0.256235485,-1.268649527,-0.846928105,-0.47154231,0.335876592,1.845123111,-0.609403705,-0.231780919,0.115881372,0.084118743,0.376480312,1.048357228,-0.544973559,-1.143769268,0.419313067,-0.08465451,-0.21291186,-0.200410345,49.98,0
453,1.072205481,-0.253477795,0.802396579,0.379596205,-0.936342944,-0.760366048,-0.214656568,-0.132001107,0.390459764,-0.228890579,-0.186383825,0.521914196,0.715925311,-0.04046025,1.325213549,0.534587008,-0.524414678,-0.227067511,-0.222792973,0.137672055,-0.036784972,-0.270993864,0.018831178,0.438929543,0.099047594,0.435283168,-0.036979316,0.038834685,92.91,0
454,-3.133891294,2.887394236,2.178689733,-1.576534657,1.434509971,-0.68731266,3.816056391,-3.416915097,5.459274358,8.82175647,1.55804896,-1.138601357,0.010142968,-4.644308205,1.584559708,-1.564508262,-2.276041307,-1.147679531,-0.46440866,3.585627796,-1.659610479,-0.498517565,-0.476667639,0.302196385,0.299992714,-0.359154857,-0.958818038,-2.735622762,9.65,0
455,1.179162173,0.2053271,0.704970594,0.697812464,-0.566141305,-0.830944299,-0.013823924,-0.093148378,0.026188575,-0.106550027,0.457637827,0.555107409,0.060747017,0.32774635,1.260356312,-0.138325278,0.057051161,-1.147650132,-0.677127622,-0.15095067,-0.196311623,-0.543614542,0.233358607,0.597346018,0.068705699,0.091725263,-0.012834438,0.020737611,1.98,0
457,-0.469790196,-0.009723488,1.759078994,-0.086506216,-0.50893966,0.757607214,0.256744326,0.208422033,0.414208248,-0.851158936,-1.041644735,0.629804463,1.024226948,-0.774699791,-0.011694153,-0.649469316,0.400604849,-0.71316489,1.084289398,0.367977336,-0.030372745,0.050121457,0.248683244,-0.373362041,-0.7257091,0.992874209,0.106657607,0.160211425,121.48,0
457,-0.942972866,1.812574711,2.112754065,2.211790554,-0.067564928,-0.614475549,0.775533394,-0.078298947,-1.276690048,0.939465827,0.083359478,0.227234266,0.785360667,-0.040083941,0.63405063,0.157938998,-0.24090146,-0.522261219,-0.329442624,0.295910351,-0.181811665,-0.44111449,0.004497504,0.881531875,-0.169524571,-0.213305191,0.313371275,0.246707317,2.72,0
458,1.217092392,-0.185347265,-0.34300089,0.087359307,1.584355828,3.849896526,-1.112153562,1.037267623,0.356591773,0.056661405,-0.222468704,0.044351756,0.19501844,0.074010527,1.587307649,1.008702851,-1.214905223,0.796282988,-0.344376814,0.024228166,0.070683009,0.083822415,-0.055255529,0.995397594,0.50206238,-0.332054748,0.065467667,0.03540578,13,0
459,1.294157337,1.132084249,-2.148605138,1.230031072,1.447894134,-0.767675509,0.575634926,-0.094475277,-0.454617146,-1.349215388,1.145807179,-0.796739007,-1.050166154,-3.050235203,0.58474349,1.671186056,2.032407806,2.394429078,-0.038914198,-0.046194244,-0.257463477,-0.726439533,-0.374827804,-1.358994478,0.968891686,-0.225583933,0.027084276,0.071322311,2.99,0
459,-0.528217505,0.981231846,1.652988054,-0.150715087,0.137047987,-0.203980368,0.583369654,0.16524639,-0.781696163,-0.211147388,1.824771824,1.171574362,0.607026344,0.237985709,0.306871733,0.009962341,-0.332372933,-0.458194109,-0.137627145,0.127768329,-0.123569168,-0.272730916,0.023886635,0.223935517,-0.297776979,0.068300176,0.281018331,0.11155701,6.99,0
460,-2.264656301,-0.707191615,1.080243049,-4.657545034,-0.157183324,-0.345405706,0.595041997,-0.386703989,2.211140803,0.788945963,1.596412601,0.695610086,-0.871538803,-1.010868325,0.152614496,-2.737035832,-0.355965951,0.88608637,-1.677695254,-0.164657857,-0.632026824,0.222079406,-0.18941168,-0.332602695,0.05019678,-1.168869913,-0.208793147,-0.486754121,50.78,0
460,-0.73572277,1.280291154,1.113868261,1.09077388,0.565824826,0.615339416,0.572713029,0.203275028,-0.613854115,-0.303758092,-1.151570192,0.730029658,1.556613618,-0.238002272,0.151024185,-1.01377739,0.321403185,-0.586643603,1.096323221,0.076541375,-0.043853841,0.188160609,-0.345302617,-0.708607128,0.270183143,-0.182807671,-0.26098737,-0.185368182,13.49,0
460,-2.4002607,-1.383753644,1.61015057,-2.452648773,-0.592391692,-0.041593492,-0.554246548,0.090479125,-1.85285952,1.689143393,1.006714441,-0.585982253,0.456055352,-0.726728834,0.023941397,0.067992058,-0.031857859,0.496252941,-0.80427288,-0.69353715,-0.223479925,0.484415963,0.31886613,-0.326228443,0.587977512,-0.126953962,0.123829712,0.485188936,79,0
460,1.314054294,0.433171282,-0.57755944,0.71588293,0.683582921,-0.194720003,0.442209993,-0.147778558,-0.495027382,0.208417814,0.333679068,0.647474311,0.356898009,0.642853586,0.040678848,0.308790814,-1.001506329,0.476711848,0.474566499,-0.088304634,-0.018595585,-0.016908607,-0.306040157,-0.810191174,0.986071782,-0.242415946,-0.011942811,-0.010326537,2.85,0
462,-1.113781289,0.117378054,2.090359902,0.473339799,0.489379331,-0.993792816,0.038140211,0.145453364,-0.851287662,-0.192764693,1.409528512,0.245435625,-0.811979434,0.628821405,0.685018177,0.087970411,-0.22293937,0.297347724,0.996707629,0.262599193,-0.075002661,-0.588687267,0.044266085,0.505592909,-0.012213639,0.200640558,-0.012297068,0.079744123,13.99,0
463,-0.386725975,0.17256499,0.732582645,-1.434662211,0.033065294,-1.043657481,0.720715055,-0.15076312,0.422941845,-1.225085106,-0.090249874,-0.09656136,-0.819230093,0.671445513,2.131868092,-1.488628528,0.658885093,-0.348634435,1.58260075,0.175250526,0.143196437,0.402445558,-0.020878812,0.121543225,-0.194311335,0.114302135,0.114047724,0.135686593,55,0
463,1.298897892,-1.050674022,-0.301586977,-2.69813978,-1.081624634,-0.983307404,-0.365930904,-0.099131876,0.618335314,-0.6053252,1.459085962,1.006454038,-0.967427948,0.627581673,0.558909649,-3.139268621,0.712542621,1.216327746,0.454500205,-0.551491346,-0.270855184,-0.123873743,-0.113169549,0.224145516,0.729243003,-0.658223899,0.073129623,0.006890069,37.57,0
463,-0.634596978,0.866354365,1.123836027,-0.304041138,1.173910353,0.257117549,0.754324791,0.171735204,-0.825981,-0.531057505,0.549388754,0.598608608,0.313813741,0.354547923,-0.156778172,0.328550852,-0.983932654,0.23590588,-0.630727658,-0.10523931,0.160462973,0.422873291,-0.353720811,-0.847192435,0.206896351,-0.436112266,0.110134095,0.102260716,1,0
464,1.157235446,0.138019292,0.384987397,1.403600429,-0.222511764,-0.197942681,0.01826416,0.029727005,0.412465804,-0.10270866,-0.673820287,0.101237715,-0.936231549,0.226935914,-0.005099422,-0.684869024,0.309748288,-0.87860907,-0.36341697,-0.234542568,-0.108899722,-0.124280543,-0.055454111,0.072990089,0.634637765,-0.310493292,0.033930603,0.014936892,11.99,0
464,-0.839472782,1.349968467,0.478163335,0.507629155,0.539551233,0.430460613,0.237863643,0.58988293,-0.89651454,-0.012142665,0.550147651,0.73439634,0.52869876,0.681578958,0.563012069,-0.082055856,-0.344145646,0.417524179,0.665014045,0.019276227,0.186384293,0.583830371,-0.137196816,-0.836186213,-0.138521526,-0.259281737,0.18176047,0.130868077,1.48,0
465,1.263769328,-0.19775484,0.326901206,0.274103867,-0.476462137,-0.117241343,-0.334771047,0.004087947,-1.414381863,0.931604672,1.387892627,0.951115872,0.721499344,0.355295337,0.25961425,-1.576724207,-0.172808125,1.172854245,-1.205054885,-0.530571337,-0.247242553,-0.177196558,-0.009728887,-0.011025971,0.491120281,-0.315903631,0.055419392,0.013076089,7.69,0
466,-1.064558612,0.432451521,0.128326561,-2.019741143,0.01443357,-0.487551863,0.293955892,0.087701988,-0.473573342,1.350466565,0.014346243,-0.920272344,-1.211439673,-0.203150972,-1.440059414,1.137245133,-0.224755046,-0.695313433,0.713190795,0.398423022,0.112732493,0.667152579,-0.092997215,-0.53305974,0.003726073,-0.271817242,0.689156177,0.480553988,20,0
471,1.377497103,-0.662564629,-0.13014904,-0.562680169,-0.832895167,-0.910753853,-0.327043249,-0.201708727,-0.523052865,0.606910644,-1.054682151,-1.360771315,-1.342495781,0.06881174,-0.045773648,0.70045689,0.573050558,-1.365161364,0.947649981,0.042620403,0.133023466,0.287920729,-0.224324758,0.052895872,0.775264862,-0.042444942,-0.026106799,0.003801333,48,0
472,-1.100919654,1.029587577,1.348333019,-1.362082352,-0.343464987,-0.671658951,0.291221713,0.379994352,0.338839349,-0.438420635,-0.511769708,-0.547060718,-1.245945912,0.263623706,0.901413492,0.382382631,-0.267487898,-0.649733763,-1.067109159,0.002147266,-0.110387981,-0.180427277,-0.007196802,0.068876702,-0.410540367,0.731643092,0.08405079,-0.057235629,0.92,0
472,1.017054969,-0.185048783,1.181666067,1.073490204,-0.550586426,0.971826768,-0.806451931,0.484792244,0.517268097,-0.060123955,1.446990443,1.19801346,-0.070890784,0.006577366,0.432215271,-0.149872874,-0.090841394,-0.195277245,-0.870040664,-0.164292863,0.239286567,0.875847991,-0.053457579,-0.269918491,0.328906924,-0.217332072,0.096207619,0.020796223,17.57,0
472,-3.043540624,-3.157307121,1.08846278,2.288643618,1.35980513,-1.064822523,0.325574266,-0.067793653,-0.270952836,-0.838586565,-0.414575448,-0.50314086,0.676501545,-1.692028933,2.000634839,0.666779696,0.599717414,1.725321007,0.28334483,2.102338793,0.661695925,0.435477209,1.375965743,-0.293803153,0.279798032,-0.145361715,-0.252773123,0.035764225,529,1
472,1.040781236,0.109569172,0.357987396,1.118997981,-0.105373135,-0.056836751,0.055026226,0.045164584,-0.350572631,0.151601972,1.576597765,1.181847285,0.390601798,0.476672325,0.445940825,0.039946783,-0.469181623,-0.066495516,-0.564015814,-0.020910772,0.188378055,0.487630837,-0.147081022,0.036690596,0.565456683,-0.275489187,0.023385592,0.019021416,59.88,0
476,-0.867554211,-0.418633339,2.294926687,0.219869661,-0.085820323,-0.839204426,-0.724947469,0.221811954,0.423738134,-0.431875703,-0.867638465,-0.486136976,-0.799464938,-0.169084911,0.963012476,0.013252479,0.072862162,0.287711892,0.788588033,0.226694126,0.23130635,0.547469818,-0.001608179,0.461130993,-0.504833532,1.146691714,0.061651021,0.146243502,1,0
477,-0.347239992,1.140217971,1.28906647,0.061069658,0.03251417,-0.960933237,0.756414763,-0.091272834,-0.43972701,-0.525814954,-0.16850987,0.064780893,0.397228285,-0.484435751,0.86395074,0.37236818,-0.009786677,-0.168769864,-0.092690891,0.144061442,-0.257643018,-0.667491773,-0.005055187,0.335569218,-0.148200806,0.071064031,0.24546032,0.099186439,9.51,0
478,-0.39436394,0.962488927,1.164111305,-0.110028409,0.221215518,-0.526324365,0.505039916,0.14774288,-0.499457133,-0.311498738,1.049040936,0.055268911,-0.754753359,-0.081797714,0.312033559,0.712748003,-0.312042726,0.56845568,0.328515114,0.091281055,-0.240068779,-0.709400244,-0.051337328,-0.07123996,-0.173978438,0.077661031,0.234552587,0.083874813,1.79,0
